"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"716","Moving from #diversity to #equity and #inclusion in #HigherEd:
""We like to think that landing a coveted college spo… https://t.co/Y89drOIV8J",FALSE,1,NA,2019-09-13 03:57:23,TRUE,NA,"1172358586523168769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","atbrady",1,FALSE,FALSE,NA,NA
"717","RT @kwiens62: A4: When kids are dysregulated three things I try to remember are: “Kids do well if they can” (Ross Greene), “You are the str…",FALSE,0,NA,2019-09-13 03:56:06,FALSE,NA,"1172358266187218944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andreagutmann",34,TRUE,FALSE,NA,NA
"718","RT @AutismEurope: <U+0001F4F0>PRESS RELEASE:
2,200 autism experts from across the world gathered in Nice to share knowledge

<U+2B07><U+FE0F><U+0001F1EC><U+0001F1E7> https://t.co/2z5qKjv…",FALSE,0,NA,2019-09-13 03:54:50,FALSE,NA,"1172357947281817610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MalikaBoubek",23,TRUE,FALSE,NA,NA
"719","RT @Ajmalito: <U+2728><U+0001F525><U+0001F4AF> panel: “Keeping it 100: What’s Next for #Inclusion in #Tech” 

Shout out to: @heymsrachel , @Candice_MMorgan , @adblanche…",FALSE,0,NA,2019-09-13 03:54:47,FALSE,NA,"1172357935994814465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mbrianaepler",5,TRUE,FALSE,NA,NA
"720","RT @InclusionBC: ""People-First Language"" and the case against #specialneeds 
#bced #BackToSchool #Inclusion https://t.co/aPYRIWCMYI",FALSE,0,NA,2019-09-13 03:51:14,FALSE,NA,"1172357040351731712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BCEdAccess",2,TRUE,FALSE,NA,NA
"721","RT @InclusionMoves: Let's make sure the next generation of inclusion culture starts early! #inclusion #ipwd https://t.co/eXCAOntiUP",FALSE,0,NA,2019-09-13 03:47:46,FALSE,NA,"1172356170108919808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kurtfearnley",1,TRUE,FALSE,NA,NA
"722","My Friday excitement story- from an LISD ICAP teacher: I love this! Two of my students in my class made third chair… https://t.co/JqnArTS7c7",FALSE,2,NA,2019-09-13 03:47:19,TRUE,NA,"1172356055977930754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DueckerLisa",0,FALSE,FALSE,NA,NA
"723","""Imagine the Possibilities"" was a fitting backdrop behind the real life #inclusion Jedi @tweetsomemoore.  Humbling… https://t.co/QjSKpPQ93T",FALSE,9,NA,2019-09-13 03:45:44,TRUE,NA,"1172355656164110338",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smaloff",2,FALSE,FALSE,NA,NA
"724","Let's make sure the next generation of inclusion culture starts early! #inclusion #ipwd https://t.co/eXCAOntiUP",FALSE,9,NA,2019-09-13 03:44:54,FALSE,NA,"1172355447136763904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InclusionMoves",1,FALSE,FALSE,NA,NA
"725","RT @InclusionBC: ""#Inclusion is not a strategy to help people fit into the systems and structures which exist in our societies; it is about…",FALSE,0,NA,2019-09-13 03:44:54,FALSE,NA,"1172355445891072000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpedCurrLBUSD",25,TRUE,FALSE,NA,NA
"726","RT @InclusionBC: ""#Inclusion is not a strategy to help people fit into the systems and structures which exist in our societies; it is about…",FALSE,0,NA,2019-09-13 03:44:08,FALSE,NA,"1172355255713128448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BCEdAccess",25,TRUE,FALSE,NA,NA
"727","RT @Wipro: How can organizations gain a competitive advantage? By creating a strong and diverse team that can challenge the status quo, say…",FALSE,0,NA,2019-09-13 03:43:41,FALSE,NA,"1172355141854347264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bbn1pvlacVA0rdS",1303,TRUE,FALSE,NA,NA
"728","#Cities could be our best weapon in the fight against #climatechange @wef https://t.co/5bxyFeQ0Xc #Urbanization… https://t.co/nOyxwrJhIM",FALSE,4,NA,2019-09-13 03:43:38,TRUE,NA,"1172355129938284544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","noikeanolife",2,FALSE,FALSE,NA,NA
"729","RT @Wipro: Lack of diversity in a team leads to homogeneous and rigid thinking. Phil Dunmore, Managing Partner and Head of our Global Consu…",FALSE,0,NA,2019-09-13 03:41:39,FALSE,NA,"1172354629641940994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArvindM33544475",1349,TRUE,FALSE,NA,NA
"730","RT @Wipro: An inclusive workplace is cooperative, collaborative, open, fair and curious. Mark Allen,VP &amp; Global Head of Energy, Natural Res…",FALSE,0,NA,2019-09-13 03:38:38,FALSE,NA,"1172353870032322560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baar_____",614,TRUE,FALSE,NA,NA
"731","RT @TCSDigitalTech: Learn how #TCSInteractive's @RedDot ""Best of the Best""-winning inclusive game was designed to enable everyone to experi…",FALSE,0,NA,2019-09-13 03:29:42,FALSE,NA,"1172351620061044737",NA,"<a href=""https://app.sociabble.com"" rel=""nofollow"">SociabbleApp</a>","malayatoorkaran",2,TRUE,FALSE,NA,NA
"732","RT @CACL_ACIC: The Quebec Superior Court has struck down a fundamental protection for the #equality rights and #inclusion of the elderly, i…",FALSE,0,NA,2019-09-13 03:29:26,FALSE,NA,"1172351555342950400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","possibilitywork",3,TRUE,FALSE,NA,NA
"733","Inclusion and Community https://t.co/b28epjwATc @ISZL #iszl #inclusion https://t.co/KIFY5916H8",FALSE,2,NA,2019-09-13 03:28:55,FALSE,NA,"1172351422773518336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dequanne",0,FALSE,FALSE,NA,NA
"734","RT @kwiens62: A4: When kids are dysregulated three things I try to remember are: “Kids do well if they can” (Ross Greene), “You are the str…",FALSE,0,NA,2019-09-13 03:28:42,FALSE,NA,"1172351369321185285",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AlisonPatti",34,TRUE,FALSE,NA,NA
"735","RT @Wipro: How can organizations gain a competitive advantage? By creating a strong and diverse team that can challenge the status quo, say…",FALSE,0,NA,2019-09-13 03:28:10,FALSE,NA,"1172351236193996800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhagira45717349",1303,TRUE,FALSE,NA,NA
"736","RT @KarinFox: .@ABCPolitics .@ABC .@GStephanopoulos #DemocraticDebate #DemDebate WHERE IS DISABILITY? EDUCATION? ADA? FAPE? IDEA??!! 20% of…",FALSE,0,NA,2019-09-13 03:28:08,FALSE,NA,"1172351226522025984",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AndrewPulrang",3,TRUE,FALSE,NA,NA
"737","#diversity is receiving an invitation to a dance, #equity is possessing the resources to attend, and #inclusion is… https://t.co/xdTMuV7cF8",FALSE,0,NA,2019-09-13 03:20:47,TRUE,NA,"1172349378264215553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeachSchmid",0,FALSE,FALSE,NA,NA
"738","RT @Wipro: How can organizations gain a competitive advantage? By creating a strong and diverse team that can challenge the status quo, say…",FALSE,0,NA,2019-09-13 03:20:20,FALSE,NA,"1172349263738654720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AfwanAhmad3",1303,TRUE,FALSE,NA,NA
"739","Just welcome people with differences...see the beauty of #diversity...work for #inclusion every day.<U+2764><U+FE0F> https://t.co/VeEdkk4Y3e",FALSE,2,NA,2019-09-13 03:17:13,FALSE,NA,"1172348480381022210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inclusionchick",0,FALSE,FALSE,NA,NA
"740","RT @Wipro: Transforming cultures, mindsets and ways of working doesn't happen by chance, or in a vacuum. Inclusion champion Rachel Higham f…",FALSE,0,NA,2019-09-13 03:16:56,FALSE,NA,"1172348407958126592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RohitKu55347649",813,TRUE,FALSE,NA,NA
"741","RT @MusicBiz101WP: We sold out the @GramercyTheatre with the DreamWalk Fashion Show.

#excitingnews #diversity #inclusion https://t.co/gVzy…",FALSE,0,NA,2019-09-13 03:16:39,FALSE,NA,"1172348339536482304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilyrose203",1,TRUE,FALSE,NA,NA
"742","RT @Ajmalito: <U+2728><U+0001F525><U+0001F4AF> panel: “Keeping it 100: What’s Next for #Inclusion in #Tech” 

Shout out to: @heymsrachel , @Candice_MMorgan , @adblanche…",FALSE,0,NA,2019-09-13 03:13:29,FALSE,NA,"1172347542475902977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Candice_MMorgan",5,TRUE,FALSE,NA,NA
"743","RT @LiveCaptioners: ""The @GCaptioning is committed to making a difference to the world of captioning ... one email, one phone call at a tim…",FALSE,0,NA,2019-09-13 03:11:53,FALSE,NA,"1172347139332161536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saidshea",1,TRUE,FALSE,NA,NA
"744","RT @joshimanasi11: I’m excited to represent India and #TeamCiti! With the help of @Citi and more than 40 #Paralympic athletes from around t…",FALSE,0,NA,2019-09-13 03:10:50,FALSE,NA,"1172346872754622464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","venkateshml",250,TRUE,FALSE,NA,NA
"745","RT @Wipro: Businesses are powerful platforms for social change. @tony_prophet of @salesforce says that it is every company's responsibility…",FALSE,0,NA,2019-09-13 03:10:32,FALSE,NA,"1172346796313432065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sa1n_kumar",897,TRUE,FALSE,NA,NA
"746","RT @Wipro: An inclusive workplace is cooperative, collaborative, open, fair and curious. Mark Allen,VP &amp; Global Head of Energy, Natural Res…",FALSE,0,NA,2019-09-13 03:10:04,FALSE,NA,"1172346680823300097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmanVai32558771",614,TRUE,FALSE,NA,NA
"747","RT @phpeducation: Parent Coffee, Sharing the Journey-3, and Special Ed Basics are coming up next week! Visit https://t.co/3d3ABJ9pnv for de…",FALSE,0,NA,2019-09-13 03:08:54,FALSE,NA,"1172346386408497152",NA,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>","grhluna24",2,TRUE,FALSE,NA,NA
"748","RT @Wipro: How can organizations gain a competitive advantage? By creating a strong and diverse team that can challenge the status quo, say…",FALSE,0,NA,2019-09-13 03:06:13,FALSE,NA,"1172345711871983617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krishna25383438",1303,TRUE,FALSE,NA,NA
"749","Showcase your Product @ Abhivyakti!

Interested? mail us at nidhi.srivastava@nayi-disha.org

#CulturalEvent… https://t.co/Z2gsHRyI2h",FALSE,2,NA,2019-09-13 03:03:51,TRUE,NA,"1172345114628259840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NayiDisha_",0,FALSE,FALSE,NA,NA
"750","RT @DLBLLC: To help bake-in #accessibility (#a11y) and #inclusion into emerging tech from the start...

<U+0001F4A0> Outreach, hire, retain, and promo…",FALSE,0,NA,2019-09-13 03:02:06,FALSE,NA,"1172344675333591043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TuneItDown_Huh",2,TRUE,FALSE,NA,NA
"751","RT @Wipro: How can organizations gain a competitive advantage? By creating a strong and diverse team that can challenge the status quo, say…",FALSE,0,NA,2019-09-13 03:00:45,FALSE,NA,"1172344334152171520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KareemRio",1303,TRUE,FALSE,NA,NA
"752","RT @CACL_ACIC: The Quebec Superior Court has struck down a fundamental protection for the #equality rights and #inclusion of the elderly, i…",FALSE,0,NA,2019-09-13 03:00:23,FALSE,NA,"1172344245828706304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarleyMag533",3,TRUE,FALSE,NA,NA
"753","Our #DiversityandInclusion programs focus on why we need to build a more inclusive workplace for everyone and how w… https://t.co/hOvw3zKJUO",FALSE,0,"CatalyseNews",2019-09-13 03:00:00,TRUE,"1172344147442749440","1172344149019746305","1131094817549705217","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CatalyseNews",0,FALSE,FALSE,NA,NA
"754","RT @vrroanhorse: Today I talked abt the need for us to keep an eye on buzzwords like #inclusion #equity #diversity bc #realtalk if we aren’…",FALSE,0,NA,2019-09-13 02:59:05,FALSE,NA,"1172343916076486657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","waynesutton",3,TRUE,FALSE,NA,NA
